Year,Engine_Size,Mileage,Doors,Owner_Count,Model,Brand_BMW,Brand_Chevrolet,Brand_Ford,Brand_Honda,Brand_Hyundai,Brand_Kia,Brand_Mercedes,Brand_Toyota,Brand_Volkswagen,Fuel_Type_Electric,Fuel_Type_Hybrid,Fuel_Type_Petrol,Transmission_Manual,Transmission_Semi-Automatic,Price
0.7826086956521721,0.9750000000000001,0.3846600116030168,0.9999999999999999,1,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12092
0.956521739,0.30000000000000004,0.4964857529624369,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,10921
0,0.75,0.22579537346376724,0,0.25,8,0,0,0,1,0,0,0,0,0,0,0,1,1,0,6745
0.956521739,0.15000000000000002,0.2366048505944879,0,0.75,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12880
1,0.825,0.16236221417568567,0,1,19,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14325
0.17391304347825098,0.2,0.797397323,0.6666666666666666,1,26,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2316
0.7391304347826093,0.475,0.8968598502277259,0.6666666666666666,0,5,0,0,0,0,0,0,1,0,0,0,1,0,1,0,7719
0,0.25,0.21603616940404505,0.6666666666666666,0.25,22,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4803
0.5652173913043441,0.42500000000000004,0.9088663052393622,0.6666666666666666,1,17,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6747
0.21739130434782794,0.075,0.9686085048779349,0.6666666666666666,0.5,17,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2000
0.4782608695652186,0.44999999999999996,0.7463273784517308,0.9999999999999999,1,23,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8222
0.7391304347826093,0.725,0.8229573022319137,0.33333333333333337,0.75,15,0,0,1,0,0,0,0,0,0,0,0,1,1,0,8163
0.3478260869565162,0.525,0.36156734084195224,0.9999999999999999,0,17,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7430
0.13043478260868824,0.275,0.3442661758723935,0.33333333333333337,0.5,17,0,0,0,0,0,0,0,0,1,0,1,0,0,1,6034
0.6521739130434696,0.575,0.4175852388287622,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,10394
0.6086956521739069,0.275,0.6105720820746727,0.33333333333333337,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6737
0.6521739130434696,0.925,0.6744987029961123,0.9999999999999999,1,13,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9253
0.7391304347826093,0.675,0.19364034649008743,0.33333333333333337,0.5,17,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11737
0.956521739,0.125,0.13719567087442736,0,0.25,11,0,0,0,0,1,0,0,0,0,1,0,0,0,1,13376
0.956521739,0.2,0.9279646041304073,0.9999999999999999,0,17,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6933
0.3913043478260789,0.275,0.6668167056768093,0,0.5,13,0,0,1,0,0,0,0,0,0,0,1,0,1,0,5899
0,0.575,0.6564706823774181,0.33333333333333337,1,26,0,0,0,0,0,1,0,0,0,1,0,0,0,1,5461
0.5217391304347814,0.8500000000000001,0.001757124,0.6666666666666666,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,13588
0.3478260869565162,0.475,0.29881102419962524,0,0.75,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9107
0.17391304347825098,0.825,0.019768473136348785,0,0.5,26,0,0,0,0,0,1,0,0,0,0,1,0,1,0,10480
0.6956521739130324,0.15000000000000002,0.13682224044918345,0.9999999999999999,0,23,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9678
0.9130434782608603,0.25,0.512403225,0.9999999999999999,0,13,0,0,1,0,0,0,0,0,0,0,1,0,1,0,10325
0.13043478260868824,0.32499999999999996,0.9791312407892718,0.9999999999999999,1,6,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2000
0.4782608695652186,0.75,0.9714125672674896,0.6666666666666666,1,27,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7572
0.3913043478260789,0,0.9518374777442135,0.6666666666666666,0.75,8,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2089
0,0.75,0.7021992384686685,0.33333333333333337,0.5,15,0,0,1,0,0,0,0,0,0,1,0,0,0,1,5887
0.5217391304347814,0.825,0.49140109761871426,0.33333333333333337,0.25,21,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11551
0.3913043478260789,0.8999999999999999,0.19384039850361093,0.33333333333333337,1,18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10236
0,0.22499999999999998,0.1710744793646348,0.33333333333333337,0.25,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6473
0.5652173913043441,0.175,0.19855829182254053,0.33333333333333337,0,23,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10508
0.043478260869562746,0.525,0.9311887757483612,0.6666666666666666,0,7,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3913
0.3913043478260789,0.65,0.33647748414587797,0.6666666666666666,0,21,0,0,0,0,0,0,0,0,1,0,0,1,0,1,8381
0.086956522,0.875,0.08116777,0.9999999999999999,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10212
0.17391304347825098,0.25,0.3869539413580865,0.33333333333333337,0.25,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6478
0.30434782608695343,0.875,0.18779215929474996,0.9999999999999999,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9573
0.4782608695652186,0.725,0.882662826,0.6666666666666666,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6004
0.956521739,0.625,0.8497009222397823,0,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11602
0.13043478260868824,0.9750000000000001,0.20186915264635472,0.9999999999999999,0.75,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8688
0.7391304347826093,0.32499999999999996,0.009949253,0.33333333333333337,0.75,11,0,0,0,0,1,0,0,0,0,0,1,0,0,1,12439
0.2608695652173907,0.2,0.16043838064563454,0.6666666666666666,1,29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6737
0.086956522,0.375,0.16767359513473504,0.6666666666666666,0.75,15,0,0,1,0,0,0,0,0,0,1,0,0,1,0,8193
0.086956522,0.30000000000000004,0.016654330125832718,0.6666666666666666,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8299
0.086956522,0.8500000000000001,0.27169397376651266,0.33333333333333337,0.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8969
0.5652173913043441,0.925,0.8473603136815572,0.6666666666666666,0.75,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7616
0.8695652173912976,0.625,0.7747847773754509,0.6666666666666666,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8952
1,0.25,0.4287814831856283,0.9999999999999999,0,27,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11927
0.43478260869564167,0.9750000000000001,0.44521242189635973,0.6666666666666666,0.5,11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9328
0.6521739130434696,0.44999999999999996,0.7517154460159642,0,0.5,19,0,1,0,0,0,0,0,0,0,0,0,1,0,1,6890
0.956521739,1,0.7035895999626569,0.6666666666666666,0.25,16,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12979
0.2608695652173907,0.25,0.16448943391948573,0.6666666666666666,0.75,24,0,0,0,0,0,1,0,0,0,1,0,0,0,1,8912
0,0.275,0.088816426,0,0,16,0,0,0,0,0,0,1,0,0,0,1,0,0,1,6666
0.7826086956521721,0.9750000000000001,0.6119924513706897,0.6666666666666666,0.25,14,0,0,1,0,0,0,0,0,0,1,0,0,1,0,12728
0.2608695652173907,0.30000000000000004,0.9917911990450851,0.6666666666666666,0.5,8,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2150
0.086956522,0.8500000000000001,0.8864104667213475,0.33333333333333337,1,7,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3782
0.7391304347826093,0.22499999999999998,0.017364515,0,1,16,0,0,0,0,0,0,1,0,0,1,0,0,0,1,12995
0.3913043478260789,0.75,0.8850767866311907,0.6666666666666666,1,22,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7490
0.21739130434782794,0.44999999999999996,0.46014297050566483,0.33333333333333337,0.75,9,0,0,0,0,0,0,0,1,0,1,0,0,1,0,7639
1,0.25,0.5336687538760078,0,0.75,19,0,1,0,0,0,0,0,0,0,0,1,0,1,0,10798
0.3478260869565162,0.525,0.1146898193530318,0.33333333333333337,0.5,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11411
0,0.42500000000000004,0.38894112469242004,0,0.25,16,0,0,0,0,0,0,1,0,0,1,0,0,0,1,6466
0.6086956521739069,0.025000000000000022,0.3771647294963357,0.33333333333333337,1,17,0,0,0,0,0,0,0,0,1,0,0,1,0,1,7137
0.086956522,0.175,0.8820626696274365,0.6666666666666666,0,21,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3108
0.13043478260868824,0.65,0.8023152686365121,0,0.25,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5286
0.2608695652173907,0.35,0.5165843119210994,0.33333333333333337,0,27,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6700
0.7391304347826093,0.35,0.4690019405045312,0.6666666666666666,1,11,0,0,0,0,1,0,0,0,0,0,1,0,0,0,11286
0.21739130434782794,0.75,0.7625315915471356,0.6666666666666666,0.25,13,0,0,1,0,0,0,0,0,0,0,1,0,0,1,6025
0.8695652173912976,0.25,0.6115456685404872,0.6666666666666666,0.5,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9931
0.13043478260868824,0.32499999999999996,0.39233200632164367,0.33333333333333337,0.5,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7446
0.13043478260868824,0.22499999999999998,0.4609631837611113,0.9999999999999999,0.25,16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4134
0.3478260869565162,0.875,0.6788731736918265,0.33333333333333337,0.25,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8427
0.30434782608695343,0.175,0.8503344202826068,0.9999999999999999,0.25,5,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2798
0.6086956521739069,0.22499999999999998,0.8457298897713406,0.9999999999999999,0.25,25,0,0,0,0,1,0,0,0,0,0,0,1,0,1,5126
0.9130434782608603,0.825,0.6322643887410727,0.9999999999999999,0.25,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13406
0.8695652173912976,0.75,0.7490314148345236,0,0.75,23,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12106
0.7826086956521721,0.575,0.5063183094271178,0,0.25,29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9762
0.3478260869565162,0.25,0.7020725388601036,0.9999999999999999,0.75,9,0,0,0,0,0,0,0,1,0,0,1,0,1,0,5288
0.30434782608695343,0.15000000000000002,0.8161688705730157,0.33333333333333337,0.75,15,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2903
0.4782608695652186,0.475,0.9027280426244156,0.9999999999999999,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8384
0.6956521739130324,0.7,0.6546568774548049,0.6666666666666666,0.75,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,8772
0.17391304347825098,0.6,0.30108161455311716,0.6666666666666666,0.5,11,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9393
0.17391304347825098,0.25,0.15972152759717526,0,0,27,0,0,0,0,0,0,0,0,1,0,1,0,1,0,7341
0.43478260869564167,0.175,0.8698228206000227,0.9999999999999999,0.5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3581
0.4782608695652186,0.32499999999999996,0.8475370262935029,0.33333333333333337,0.25,14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8115
0.6086956521739069,0.375,0.15938810757463606,0,0.5,6,0,0,0,1,0,0,0,0,0,0,0,1,0,1,9843
0.3913043478260789,0.125,0.014383739772340809,0.9999999999999999,0.75,13,0,0,1,0,0,0,0,0,0,0,0,1,1,0,8213
0.956521739,0.6,0.2283360340355159,0,0.25,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14229
0.2608695652173907,0.44999999999999996,0.9416048172524857,0,0.75,15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6551
0.7826086956521721,0.025000000000000022,0.5213722234447623,0.33333333333333337,0.25,9,0,0,0,0,0,0,0,1,0,1,0,0,1,0,9472
0.4782608695652186,0.125,0.5792706103586932,0.33333333333333337,1,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,6424
0.8695652173912976,0.2,0.026213482172031396,0,0.25,11,0,0,0,0,1,0,0,0,0,0,1,0,1,0,12742
0.43478260869564167,0.125,0.28963197097912124,0,1,15,0,0,1,0,0,0,0,0,0,0,1,0,0,1,7862
0.7391304347826093,0.2,0.1255659804882603,0,0,21,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10246
0.13043478260868824,0.8,0.6299204459826221,0.9999999999999999,0.5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6420
0.6521739130434696,0.525,0.8536652863077734,0.33333333333333337,0.5,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8078
0.3478260869565162,0.875,0.8203966364588127,0.9999999999999999,0,20,0,0,0,0,0,1,0,0,0,0,0,1,1,0,6078
0.043478260869562746,0.175,0.3436326778295691,0.6666666666666666,0.75,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7538
0.956521739,0.075,0.3403118144050787,0.33333333333333337,0.75,13,0,0,1,0,0,0,0,0,0,0,0,1,0,1,9958
0.043478260869562746,0.725,0.2848540620561346,0.9999999999999999,0.25,8,0,0,0,1,0,0,0,0,0,0,0,1,1,0,6590
0.8695652173912976,0.75,0.28650449116770366,0.9999999999999999,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15880
0.21739130434782794,0.875,0.29806749754936285,0,0,16,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9811
0.30434782608695343,0.15000000000000002,0.22357479611365622,0.33333333333333337,0.25,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6458
0.30434782608695343,0.6,0.9169617433866138,0.9999999999999999,0.75,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5599
0.17391304347825098,0.9750000000000001,0.7350177712872014,0,0,27,0,0,0,0,0,0,0,0,1,0,1,0,1,0,6790
0.21739130434782794,0.2,0.044438220604023713,0.9999999999999999,0.75,14,0,0,1,0,0,0,0,0,0,1,0,0,1,0,9132
0.30434782608695343,0.9750000000000001,0.13433826128126647,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,11293
0.6521739130434696,0.9750000000000001,0.7134188222271124,0.9999999999999999,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9220
0.086956522,0.275,0.831646228,0,0.75,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3810
0.7391304347826093,0.075,0.599565887,0.33333333333333337,0.5,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,8903
0.8260869565217348,0.9750000000000001,0.14125005834850393,0.6666666666666666,0.25,24,0,0,0,0,0,1,0,0,0,0,1,0,1,0,14852
0.13043478260868824,0.475,0.2129253605937544,0.33333333333333337,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8122
0.5652173913043441,0.275,0.33349337494415215,0,0.75,19,0,1,0,0,0,0,0,0,0,0,0,1,1,0,8099
0.3913043478260789,0.675,0.080377565,0.33333333333333337,0,10,0,0,0,0,0,0,1,0,0,0,0,1,0,1,10017
0.8260869565217348,0.825,0.6243323264048652,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,12354
0.8695652173912976,0.9750000000000001,0.3348070498329566,0,0.75,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12991
0.6521739130434696,0.22499999999999998,0.5464254039383573,0.9999999999999999,1,27,0,0,0,0,0,0,0,0,1,0,1,0,1,0,8221
0.9130434782608603,0.7749999999999999,0.12393222237781824,0.6666666666666666,1,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15256
0.6086956521739069,0.42500000000000004,0.4789812017791293,0.9999999999999999,0.25,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10626
0.43478260869564167,0.575,0.97542361,0.33333333333333337,0.25,11,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8048
0.8695652173912976,0.30000000000000004,0.11533665419675783,0.6666666666666666,1,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13107
0.7826086956521721,0.4,0.059875567647588376,0.33333333333333337,0.5,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,14240
0.8260869565217348,0.95,0.5515067250818546,0.6666666666666666,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13791
0.3478260869565162,0.95,0.24190956315308648,0.6666666666666666,0.25,26,0,0,0,0,0,1,0,0,0,0,1,0,0,1,10848
0.7391304347826093,0.65,0.5150039010142637,0.33333333333333337,0.5,15,0,0,1,0,0,0,0,0,0,1,0,0,0,1,11710
0.5217391304347814,0.2,0.7118017351177973,0,0,19,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7229
0.4782608695652186,0.625,0.6388294289848694,0.6666666666666666,1,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7067
0.956521739,0.525,0.7791525796707144,0.6666666666666666,0.75,12,0,1,0,0,0,0,0,0,0,0,1,0,0,1,10125
0.17391304347825098,0.625,0.7126452877748214,0.6666666666666666,0.5,9,0,0,0,0,0,0,0,1,0,0,0,1,1,0,4524
0.5217391304347814,0.55,0.354555518,0.33333333333333337,0.75,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,8772
0.6956521739130324,0.2,0.28066297237281695,0.33333333333333337,0,20,0,0,0,0,0,1,0,0,0,0,0,1,1,0,9015
0.5217391304347814,0.075,0.2532391755189683,0.33333333333333337,1,26,0,0,0,0,0,1,0,0,0,0,0,1,0,1,7480
1,0.7749999999999999,0.7675662338874774,0.9999999999999999,0.5,15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13995
0.6521739130434696,0.475,0.6775094857996412,0.33333333333333337,0.25,5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,9435
0.086956522,0.22499999999999998,0.6901427704536512,0.33333333333333337,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2459
1,0.30000000000000004,0.9366135195150739,0.6666666666666666,0.25,29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7581
0.9130434782608603,0.475,0.0946146,0.6666666666666666,0.5,18,0,1,0,0,0,0,0,0,0,0,0,1,1,0,12731
0.6086956521739069,0.15000000000000002,0.7953167823634145,0.9999999999999999,0.5,14,0,0,1,0,0,0,0,0,0,0,0,1,1,0,5128
0.30434782608695343,0.22499999999999998,0.6767892985509566,0.33333333333333337,0.5,12,0,1,0,0,0,0,0,0,0,1,0,0,1,0,6039
0.7391304347826093,0,0.726158801,0.6666666666666666,1,20,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7843
0.3478260869565162,0.075,0.1879822087075973,0.9999999999999999,0.5,11,0,0,0,0,1,0,0,0,0,1,0,0,1,0,8671
0,0.35,0.5240795940277805,0.6666666666666666,0.25,23,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3355
0.043478260869562746,0.55,0.5329085562246184,0.6666666666666666,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4402
0.6956521739130324,0.8999999999999999,0.19813484839391576,0,1,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13811
0.5652173913043441,0.075,0.1160134968425124,0.33333333333333337,0.75,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12103
0.6956521739130324,0,0.7053600602823401,0.33333333333333337,0.25,17,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7668
0.5652173913043441,0.875,0.5017637919192323,0,0.25,20,0,0,0,0,0,1,0,0,0,0,0,1,0,1,9489
0.2608695652173907,0.22499999999999998,0.3760311014197025,0,0.5,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,5543
0.17391304347825098,0.475,0.8350504464494102,0.33333333333333337,0,25,0,0,0,0,1,0,0,0,0,0,1,0,0,1,4190
0.3913043478260789,0.375,0.49622901954508175,0.9999999999999999,0.25,25,0,0,0,0,1,0,0,0,0,1,0,0,1,0,8322
0.3913043478260789,0.35,0.06005228,0.6666666666666666,0.25,18,0,1,0,0,0,0,0,0,0,0,0,1,1,0,8839
0.8695652173912976,0.625,0.44112802662025463,0,0.25,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11953
0.7826086956521721,0.5,0.7613212768653183,0.9999999999999999,0.25,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7932
0.6086956521739069,0.35,0.4394375871059809,0,0,23,0,0,0,0,0,0,0,1,0,0,1,0,0,0,10563
1,0.4,0.20758730603290187,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13854
0.3478260869565162,0.25,0.6740619227665859,0.9999999999999999,0,15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7956
0.6521739130434696,0.675,0.31605217356512694,0.9999999999999999,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,11403
0.8260869565217348,0.675,0.477277425,0.6666666666666666,0.25,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12136
0.30434782608695343,0.8500000000000001,0.018481471849347498,0,0.5,21,0,0,0,0,0,0,0,0,1,1,0,0,0,1,12488
0.6956521739130324,0.95,0.003464234,0,0,25,0,0,0,0,1,0,0,0,0,0,1,0,1,0,14678
0.5652173913043441,0.175,0.2778789151846147,0.33333333333333337,0.75,8,0,0,0,1,0,0,0,0,0,1,0,0,0,1,10032
0.21739130434782794,0.825,0.43620341288735076,0.6666666666666666,0.75,11,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9282
0.8260869565217348,0.375,0.8758877308100106,0.6666666666666666,1,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10545
0.3913043478260789,0.925,0.7997946132661159,0,0.25,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6701
0.3478260869565162,0.44999999999999996,0.066050506,0.9999999999999999,0,17,0,0,0,0,0,0,0,0,1,0,0,1,0,1,8903
0.6521739130434696,0.075,0.9407979407979408,0,0.75,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5756
0.3478260869565162,0.25,0.20469655443748708,0,0,25,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9271
0.30434782608695343,0.1,0.13650215722754583,0.33333333333333337,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6780
0.043478260869562746,0.44999999999999996,0.941224718,0,0.25,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4053
0.6956521739130324,0.95,0.31225451950840555,0.33333333333333337,0.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14326
0.7826086956521721,0.22499999999999998,0.6095818246077314,0,0.75,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9242
0.956521739,0.75,0.22003387547428999,0.6666666666666666,1,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,14879
0.5652173913043441,0.8999999999999999,0.880825681,0.33333333333333337,0.25,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8315
0.4782608695652186,0.475,0.8928087969538747,0.9999999999999999,0.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4944
0.6086956521739069,0.8500000000000001,0.6694373870539674,0.33333333333333337,0.25,27,0,0,0,0,0,0,0,0,1,0,1,0,0,1,9683
0.086956522,0.875,0.8701629090230126,0.33333333333333337,1,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3979
0.956521739,0.275,0.006271631,0.6666666666666666,1,27,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12761
0,0.30000000000000004,0.5060882496115656,0.6666666666666666,0.5,14,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3263
0.4782608695652186,0.625,0.4438754076059776,0.6666666666666666,0.75,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8236
0.43478260869564167,0.375,0.1860050279739399,0.33333333333333337,1,25,0,0,0,0,1,0,0,0,0,1,0,0,0,0,11983
0.086956522,0.5,0.5839118170724388,0.9999999999999999,1,27,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4196
0.086956522,0.275,0.8548889377904921,0.33333333333333337,1,14,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2000
0.8695652173912976,0.6,0.504984629,0.6666666666666666,0.5,12,0,1,0,0,0,0,0,0,0,0,0,1,0,1,10470
0.6086956521739069,0.7,0.547809097,0.33333333333333337,0.75,13,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8813
0.17391304347825098,0.525,0.6163135748627977,0.9999999999999999,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4702
0.5217391304347814,0.175,0.15650069017944665,0.9999999999999999,0.25,5,0,0,0,0,0,0,1,0,0,0,0,1,1,0,8460
1,0.95,0.4803615606724415,0.6666666666666666,0.75,12,0,1,0,0,0,0,0,0,0,0,0,1,0,1,12918
0,0.95,0.6306272964304053,0.6666666666666666,0.25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6616
0.43478260869564167,0.95,0.7774388007548629,0,0,14,0,0,1,0,0,0,0,0,0,1,0,0,0,1,9236
0.956521739,0.875,0.063816592,0,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16316
0.7391304347826093,0.175,0.7718906915798107,0.9999999999999999,0.75,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6269
0.43478260869564167,0.8500000000000001,0.5082688165589719,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9950
0.13043478260868824,0.30000000000000004,0.6029501003594268,0.9999999999999999,0.5,24,0,0,0,0,0,1,0,0,0,1,0,0,0,1,5582
0.5652173913043441,0.75,0.505828182,0,0.5,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10465
0.4782608695652186,0.175,0.2136588846433406,0.33333333333333337,0.25,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7817
0.4782608695652186,0.35,0.7656323977567501,0.33333333333333337,0,27,0,0,0,0,0,0,0,0,1,1,0,0,1,0,7206
0.6521739130434696,0.55,0.680136836,0.6666666666666666,1,27,0,0,0,0,0,0,0,0,1,0,0,1,0,1,7719
0.3913043478260789,0,0.6953741306072913,0.6666666666666666,0,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5128
0.086956522,0.925,0.20508665586385794,0.33333333333333337,0.75,8,0,0,0,1,0,0,0,0,0,1,0,0,0,1,10169
0.4782608695652186,0.55,0.5898366908729603,0.9999999999999999,0.25,16,0,0,0,0,0,0,1,0,0,0,1,0,0,1,8061
0.8260869565217348,0.4,0.16601649762271523,0.9999999999999999,0.25,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11403
0.7391304347826093,0.1,0.7086875921072812,0,0.5,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6348
0.3478260869565162,0.4,0.907435933,0.33333333333333337,0.75,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3656
0.043478260869562746,0.55,0.7156827441801535,0.6666666666666666,0.25,28,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3306
0.5217391304347814,0.375,0.8405185348190529,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6657
0.8260869565217348,0.125,0.9520808743606671,0.6666666666666666,0.25,22,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5588
0.086956522,0.925,0.2918058695260768,0.33333333333333337,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7649
0.17391304347825098,0.025000000000000022,0.11851414701155635,0.33333333333333337,0.75,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7188
